Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
28.775,-0.08042748091603054,0.1605801526717557,0.09196946564885497,0.332275390625,1.430908203125,0.54345703125
28.78,-0.10589312977099236,0.1738320610687023,0.10540458015267176,0.33154296875,1.431640625,0.5302734375
28.785,-0.13343511450381682,0.17786259541984734,0.13062595419847328,0.3232421875,1.4423828125,0.514892578125
28.79,-0.15774045801526718,0.16717557251908396,0.15196946564885497,0.314453125,1.429443359375,0.50634765625
28.795,-0.1812824427480916,0.15514503816793893,0.1732824427480916,0.2978515625,1.426513671875,0.46826171875
28.8,-0.2044885496183206,0.14491603053435115,0.1938320610687023,0.272705078125,1.43017578125,0.4296875
28.805,-0.22586259541984735,0.13120610687022902,0.2138320610687023,0.26123046875,1.452392578125,0.4208984375
28.81,-0.24845801526717556,0.1156030534351145,0.23291603053435114,0.24072265625,1.487060546875,0.4052734375
28.815,-0.2715419847328244,0.10219847328244275,0.252,0.226806640625,1.516845703125,0.384033203125
28.82,-0.292030534351145,0.08677862595419847,0.27035114503816793,0.21875,1.5224609375,0.3720703125
28.825,-0.31071755725190836,0.07465648854961832,0.27825954198473285,0.195068359375,1.509521484375,0.367919921875
28.83,-0.328824427480916,0.06461068702290076,0.28998473282442744,0.198486328125,1.509521484375,0.372802734375
28.835,-0.3476641221374046,0.05157251908396947,0.30720610687022903,0.2041015625,1.515380859375,0.390869140625
28.84,-0.3628702290076336,0.034167938931297714,0.3196030534351145,0.189453125,1.50048828125,0.376953125
28.845,-0.37517557251908396,0.01981679389312977,0.3329770992366412,0.187744140625,1.487060546875,0.367919921875
28.85,-0.3883969465648855,0.005557251908396947,0.3439389312977099,0.156494140625,1.452392578125,0.340576171875
28.855,-0.3974351145038168,-0.007022900763358778,0.3509312977099237,0.15771484375,1.4248046875,0.318115234375
28.86,-0.40803053435114506,-0.01819847328244275,0.36723664122137406,0.164794921875,1.37744140625,0.300537109375
28.865,-0.4154503816793893,-0.023145038167938933,0.3803969465648855,0.1689453125,1.335205078125,0.26708984375
28.87,-0.42290076335877863,-0.028458015267175573,0.39203053435114504,0.177978515625,1.28515625,0.254150390625
28.875,-0.4297709923664122,-0.03230534351145038,0.40714503816793896,0.187255859375,1.2470703125,0.23876953125
28.88,-0.43196946564885497,-0.028305343511450382,0.42036641221374044,0.20166015625,1.201171875,0.203857421875
28.885,-0.4312977099236641,-0.019022900763358778,0.42858015267175575,0.201171875,1.157470703125,0.18505859375
28.89,-0.4378625954198473,-0.008885496183206106,0.4332519083969466,0.19580078125,1.134033203125,0.179443359375
28.895,-0.442412213740458,0.00467175572519084,0.43798473282442746,0.200927734375,1.088134765625,0.1787109375
28.9,-0.44109923664122136,0.011694656488549619,0.4296488549618321,0.142822265625,0.977783203125,0.205810546875
28.905,-0.43899236641221373,0.026595419847328244,0.43868702290076333,0.1865234375,1.0283203125,0.150146484375
28.91,-0.44522137404580153,0.046106870229007633,0.46360305343511454,0.179443359375,1.076171875,0.144287109375
28.915,-0.4483664122137404,0.07364885496183206,0.48570992366412213,0.1884765625,1.005859375,0.1142578125
28.92,-0.4483358778625954,0.08225954198473281,0.4862595419847328,0.16845703125,0.921142578125,0.154541015625
28.925,-0.44644274809160306,0.1044885496183206,0.48198473282442744,0.172607421875,0.896484375,0.112548828125
28.93,-0.44625954198473283,0.12516030534351144,0.484793893129771,0.174560546875,0.885009765625,0.12158203125
28.935,-0.44595419847328244,0.14109923664122137,0.49221374045801525,0.153076171875,0.856689453125,0.117919921875
28.94,-0.44476335877862594,0.1573740458015267,0.49612213740458017,0.150146484375,0.8291015625,0.10595703125
28.945,-0.44506870229007633,0.17172519083969465,0.4988702290076336,0.1337890625,0.800537109375,0.109130859375
28.95,-0.4393893129770992,0.18683969465648856,0.5009465648854962,0.132568359375,0.776123046875,0.101806640625
28.955,-0.44033587786259537,0.20229007633587787,0.5013740458015268,0.14306640625,0.76513671875,0.082763671875
28.96,-0.44076335877862594,0.22283969465648854,0.5029007633587786,0.142578125,0.744873046875,0.09814453125
28.965,-0.4404580152671756,0.23370992366412213,0.5052824427480916,0.134765625,0.724609375,0.099365234375
28.97,-0.44042748091603057,0.248793893129771,0.5029618320610687,0.126953125,0.703369140625,0.082763671875
28.975,-0.4404885496183206,0.26403053435114504,0.4999083969465649,0.114990234375,0.682373046875,0.089111328125
28.98,-0.43780152671755723,0.2785648854961832,0.4944732824427481,0.097412109375,0.665771484375,0.0771484375
28.985,-0.4296793893129771,0.28912977099236636,0.49019847328244276,0.08740234375,0.66162109375,0.076171875
28.99,-0.432,0.30024427480916027,0.48436641221374044,0.07177734375,0.642333984375,0.089599609375
28.995,-0.43169465648854966,0.30757251908396943,0.4777099236641221,0.072265625,0.642578125,0.076904296875
29.0,-0.4275725190839694,0.3187480916030534,0.4725190839694657,0.067626953125,0.62744140625,0.07177734375
29.005,-0.426381679389313,0.3258625954198473,0.46549618320610686,0.056884765625,0.619140625,0.07373046875
29.01,-0.4253740458015267,0.32732824427480917,0.455206106870229,0.042724609375,0.6064453125,0.075439453125
29.015,-0.419206106870229,0.32699236641221374,0.4438167938931298,0.038818359375,0.595458984375,0.07470703125
29.02,-0.41587786259541987,0.32259541984732826,0.43148091603053434,0.02978515625,0.586669921875,0.0673828125
29.025,-0.41242748091603054,0.32167938931297707,0.4217709923664122,0.034423828125,0.6015625,0.06396484375
29.03,-0.40653435114503816,0.31541984732824424,0.4123053435114504,0.0361328125,0.58935546875,0.056884765625
29.035,-0.39996946564885494,0.3091297709923664,0.399175572519084,0.037841796875,0.576416015625,0.054931640625
29.04,-0.39187786259541985,0.2976488549618321,0.38406106870229006,0.031982421875,0.556640625,0.06787109375
29.045,-0.3833587786259542,0.28732824427480913,0.36720610687022903,0.03564453125,0.56005859375,0.045166015625
29.05,-0.3737709923664122,0.27603053435114505,0.35050381679389314,0.035888671875,0.560546875,0.05859375
29.055,-0.36183206106870225,0.2607022900763359,0.33261068702290075,0.030029296875,0.549560546875,0.0439453125
29.06,-0.3501679389312977,0.2458320610687023,0.3131603053435114,0.03173828125,0.546630859375,0.045654296875
29.065,-0.33719083969465646,0.232,0.2939541984732824,0.02734375,0.55126953125,0.054443359375
29.07,-0.3245496183206107,0.2131297709923664,0.2758167938931298,0.02490234375,0.5625,0.055419921875
29.075,-0.30998473282442746,0.1933740458015267,0.2566106870229008,0.01611328125,0.5712890625,0.0654296875
29.08,-0.2963358778625954,0.17230534351145038,0.23703816793893132,0.02001953125,0.584716796875,0.076171875
29.085,-0.2806717557251909,0.1530381679389313,0.21734351145038167,0.017578125,0.604248046875,0.068115234375
29.09,-0.2633893129770992,0.137587786259542,0.19734351145038168,0.01806640625,0.617919921875,0.06396484375
29.095,-0.24345038167938932,0.12076335877862596,0.17465648854961832,0.0126953125,0.625,0.0576171875
29.1,-0.2267175572519084,0.10277862595419847,0.15279389312977099,0.0166015625,0.643798828125,0.05615234375
29.105,-0.20916030534351146,0.08943511450381679,0.13166412213740458,0.0322265625,0.6513671875,0.0634765625
29.11,-0.1891297709923664,0.07697709923664123,0.10812213740458015,0.033447265625,0.642578125,0.061767578125
29.115,-0.17019847328244272,0.06906870229007633,0.08574045801526718,0.051025390625,0.650146484375,0.06103515625
29.12,-0.1505648854961832,0.06180152671755725,0.064,0.05029296875,0.666748046875,0.078857421875
29.125,-0.1313587786259542,0.053007633587786256,0.04384732824427481,0.05810546875,0.697998046875,0.083984375
29.13,-0.11099236641221374,0.04946564885496183,0.024793893129770993,0.061279296875,0.7177734375,0.075927734375
29.135,-0.08974045801526719,0.044335877862595414,0.005740458015267175,0.066650390625,0.7412109375,0.079833984375
29.14,-0.06882442748091602,0.039969465648854965,-0.013251908396946564,0.071533203125,0.7685546875,0.09375
29.145,-0.047206106870229005,0.03215267175572519,-0.03374045801526717,0.06494140625,0.7900390625,0.09716796875
29.15,-0.028122137404580153,0.02769465648854962,-0.0523969465648855,0.064453125,0.81689453125,0.100341796875
29.155,-0.008183206106870228,0.02265648854961832,-0.07203053435114504,0.06640625,0.84716796875,0.117431640625
29.16,0.012641221374045802,0.021435114503816795,-0.09090076335877863,0.058349609375,0.884765625,0.114501953125
29.165,0.03465648854961832,0.020916030534351145,-0.10818320610687022,0.060302734375,0.916748046875,0.118896484375
29.17,0.0539236641221374,0.015511450381679389,-0.12491603053435116,0.053466796875,0.942138671875,0.130126953125
29.175,0.07312977099236642,0.008793893129770993,-0.14042748091603052,0.05224609375,0.965087890625,0.128173828125
29.18,0.09093129770992367,0.002473282442748092,-0.15581679389312977,0.0478515625,0.980224609375,0.1396484375
29.185,0.10980152671755725,-0.004885496183206107,-0.16970992366412213,0.036865234375,0.9931640625,0.129150390625
29.19,0.12867175572519085,-0.01117557251908397,-0.18274809160305344,0.035888671875,0.994140625,0.130126953125
29.195,0.1460152671755725,-0.017374045801526714,-0.193618320610687,0.02685546875,0.981689453125,0.125
29.2,0.1621679389312977,-0.025129770992366414,-0.20387786259541985,0.0244140625,0.963134765625,0.1416015625
29.205,0.17709923664122137,-0.032763358778625955,-0.2140152671755725,0.02685546875,0.943115234375,0.153076171875
29.21,0.1914198473282443,-0.04235114503816794,-0.2239083969465649,0.02978515625,0.9345703125,0.16357421875
29.215,0.2074503816793893,-0.05270229007633588,-0.23334351145038168,0.033935546875,0.94091796875,0.182861328125
29.22,0.22433587786259543,-0.05951145038167939,-0.24241221374045802,0.03955078125,0.96435546875,0.195068359375
29.225,0.24170992366412214,-0.06989312977099237,-0.25224427480916034,0.028564453125,1.000244140625,0.205322265625
29.23,0.2593587786259542,-0.08283969465648855,-0.2656793893129771,0.01123046875,1.05322265625,0.221435546875
29.235,0.27639694656488545,-0.10012213740458016,-0.27969465648854963,-0.0009765625,1.1171875,0.2333984375
29.24,0.2951145038167939,-0.1160916030534351,-0.2941374045801527,-0.0126953125,1.169921875,0.236083984375
29.245,0.31621374045801526,-0.13364885496183207,-0.3152977099236641,-0.030517578125,1.2060546875,0.23583984375
29.25,0.3355419847328244,-0.1520916030534351,-0.3370687022900763,-0.02685546875,1.256103515625,0.23486328125
29.255,0.3549312977099237,-0.17138931297709922,-0.3582290076335878,-0.0185546875,1.291015625,0.218994140625
29.26,0.37676335877862593,-0.18650381679389313,-0.3823511450381679,-0.010498046875,1.304443359375,0.218994140625
29.265,0.3941374045801527,-0.20287022900763357,-0.40668702290076336,0.02099609375,1.304443359375,0.22607421875
29.27,0.41355725190839693,-0.21987786259541986,-0.4349923664122138,0.04150390625,1.300537109375,0.26318359375
29.275,0.43389312977099237,-0.24146564885496183,-0.4706564885496183,0.058837890625,1.2900390625,0.255859375
29.28,0.4463206106870229,-0.25505343511450385,-0.4866870229007633,0.0751953125,1.273193359375,0.277587890625
29.285,0.45978625954198477,-0.26506870229007634,-0.49966412213740463,0.090087890625,1.25439453125,0.274169921875
29.29,0.4702900763358779,-0.27285496183206104,-0.5105954198473283,0.0947265625,1.249755859375,0.2978515625
29.295,0.4791145038167939,-0.2781679389312977,-0.5185343511450382,0.090576171875,1.254150390625,0.304931640625
29.3,0.48674809160305343,-0.27978625954198477,-0.5235114503816795,0.09912109375,1.258056640625,0.303955078125
29.305,0.492,-0.27468702290076336,-0.5264427480916031,0.09033203125,1.267333984375,0.29833984375
29.31,0.49505343511450384,-0.2586259541984733,-0.5280610687022901,0.099609375,1.274658203125,0.301025390625
29.315,0.4955419847328244,-0.2375267175572519,-0.5290076335877862,0.11083984375,1.291015625,0.327392578125
29.32,0.4932213740458016,-0.209587786259542,-0.5269618320610686,0.15673828125,1.31494140625,0.328857421875
29.325,0.4922442748091603,-0.17654961832061067,-0.5220152671755725,0.17578125,1.329833984375,0.353515625
29.33,0.48970992366412214,-0.1396030534351145,-0.5134656488549618,0.208984375,1.34521484375,0.3515625
29.335,0.4839083969465649,-0.09270229007633589,-0.5075725190839694,0.235107421875,1.3427734375,0.357421875
29.34,0.4779236641221374,-0.04818320610687023,-0.49829007633587785,0.24658203125,1.356201171875,0.3642578125
29.345,0.47123664122137404,-0.004610687022900763,-0.488763358778626,0.23828125,1.3515625,0.375244140625
29.35,0.4647022900763359,0.03184732824427481,-0.4786564885496183,0.224853515625,1.345703125,0.380615234375
29.355,0.45352671755725193,0.06180152671755725,-0.46683969465648856,0.193359375,1.330322265625,0.388916015625
29.36,0.44256488549618317,0.0879083969465649,-0.4548091603053435,0.174072265625,1.3154296875,0.385986328125
29.365,0.4287328244274809,0.09981679389312977,-0.4404885496183206,0.1396484375,1.298095703125,0.4091796875
29.37,0.4148702290076336,0.10256488549618321,-0.4244580152671756,0.097900390625,1.2646484375,0.420166015625
29.375,0.39926717557251906,0.09355725190839695,-0.4060458015267176,0.077392578125,1.236572265625,0.408935546875
29.38,0.38448854961832063,0.07850381679389314,-0.38922137404580154,0.063232421875,1.1904296875,0.405517578125
29.385,0.36659541984732824,0.05648854961832061,-0.3708396946564886,0.04296875,1.142578125,0.404296875
29.39,0.3480610687022901,0.026167938931297707,-0.35331297709923665,0.02001953125,1.107177734375,0.41015625
29.395,0.32995419847328245,-0.010900763358778626,-0.3354503816793893,0.0126953125,1.056640625,0.3974609375
29.4,0.31169465648854966,-0.04741984732824427,-0.31676335877862594,0.02880859375,1.028564453125,0.38427734375
29.405,0.29389312977099236,-0.087206106870229,-0.29874809160305343,0.024169921875,1.001708984375,0.380859375
29.41,0.2754503816793893,-0.1266564885496183,-0.28146564885496184,0.028564453125,0.9580078125,0.36767578125
29.415,0.25801526717557255,-0.1604885496183206,-0.26580152671755725,0.0322265625,0.91552734375,0.3486328125
29.42,0.24024427480916033,-0.1913893129770992,-0.24916030534351144,0.04541015625,0.880615234375,0.342041015625
29.425,0.22381679389312978,-0.22064122137404582,-0.23413740458015267,0.06103515625,0.840576171875,0.349609375
29.43,0.20873282442748092,-0.24418320610687022,-0.2205801526717557,0.088134765625,0.804931640625,0.342529296875
29.435,0.19429007633587786,-0.2634809160305343,-0.2079083969465649,0.103759765625,0.771240234375,0.33154296875
29.44,0.1828091603053435,-0.279206106870229,-0.19700763358778628,0.112548828125,0.735595703125,0.3203125
29.445,0.17093129770992366,-0.28974045801526715,-0.1854351145038168,0.13134765625,0.71240234375,0.317626953125
29.45,0.1586259541984733,-0.29389312977099236,-0.1743206106870229,0.1455078125,0.691162109375,0.314208984375
29.455,0.1470229007633588,-0.2966412213740458,-0.1638473282442748,0.154052734375,0.6767578125,0.310791015625
29.46,0.1365496183206107,-0.2959083969465649,-0.15340458015267178,0.168701171875,0.6572265625,0.304443359375
29.465,0.12662595419847328,-0.29331297709923665,-0.1432977099236641,0.17529296875,0.6416015625,0.294921875
29.47,0.11764885496183206,-0.2856793893129771,-0.13374045801526716,0.1708984375,0.630615234375,0.29345703125
29.475,0.10882442748091603,-0.27355725190839697,-0.12659541984732825,0.1748046875,0.6162109375,0.29345703125
29.48,0.1006412213740458,-0.2587786259541984,-0.12112977099236642,0.171630859375,0.607421875,0.291748046875
29.485,0.09438167938931298,-0.24314503816793895,-0.11758778625954198,0.17333984375,0.603271484375,0.28955078125
29.49,0.08931297709923665,-0.22830534351145038,-0.11749618320610686,0.167724609375,0.60595703125,0.30224609375
29.495,0.08445801526717557,-0.21667175572519085,-0.11783206106870228,0.162109375,0.608642578125,0.290771484375
29.5,0.08268702290076335,-0.20357251908396948,-0.11948091603053435,0.154541015625,0.6025390625,0.289794921875
29.505,0.07905343511450381,-0.19065648854961834,-0.12213740458015268,0.162109375,0.594970703125,0.288818359375
29.51,0.07850381679389314,-0.1827175572519084,-0.12427480916030534,0.16064453125,0.58642578125,0.28564453125
29.515,0.08384732824427481,-0.18051908396946564,-0.1256793893129771,0.152587890625,0.57861328125,0.283203125
29.52,0.08922137404580152,-0.18122137404580152,-0.1252824427480916,0.164306640625,0.565673828125,0.247802734375
29.525,0.09297709923664123,-0.17987786259541985,-0.12589312977099237,0.151123046875,0.56201171875,0.23583984375
29.53,0.09554198473282444,-0.17899236641221372,-0.12809160305343512,0.143798828125,0.56982421875,0.25341796875
29.535,0.10198473282442748,-0.18,-0.13462595419847329,0.14501953125,0.5439453125,0.237548828125
29.54,0.0968854961832061,-0.16061068702290077,-0.140793893129771,0.19140625,0.591552734375,0.254638671875
29.545,0.10131297709923665,-0.1523053435114504,-0.12662595419847328,0.22705078125,0.58251953125,0.2783203125
29.55,0.11282442748091603,-0.16051908396946565,-0.12216793893129771,0.193359375,0.523193359375,0.29052734375
29.555,0.11911450381679389,-0.1604885496183206,-0.1412213740458015,0.14892578125,0.5458984375,0.318115234375
29.56,0.12357251908396946,-0.1522442748091603,-0.16378625954198472,0.088134765625,0.557861328125,0.3037109375
29.565,0.12732824427480915,-0.14848854961832061,-0.1570381679389313,0.1357421875,0.585693359375,0.3359375
29.57,0.13490076335877862,-0.14885496183206107,-0.17853435114503816,0.11767578125,0.55029296875,0.341064453125
29.575,0.1321832061068702,-0.13835114503816795,-0.17917557251908398,0.158203125,0.62548828125,0.38916015625
29.58,0.12738931297709924,-0.13349618320610687,-0.16009160305343512,0.2001953125,0.67236328125,0.40869140625
29.585,0.12357251908396946,-0.12393893129770993,-0.1452824427480916,0.225341796875,0.70166015625,0.422607421875
29.59,0.12287022900763359,-0.11294656488549619,-0.13938931297709922,0.212890625,0.716796875,0.396240234375
29.595,0.12494656488549619,-0.09294656488549619,-0.1422290076335878,0.211181640625,0.714599609375,0.390869140625
29.6,0.1251908396946565,-0.08149618320610687,-0.143206106870229,0.2021484375,0.73193359375,0.41650390625
29.605,0.12570992366412215,-0.07154198473282443,-0.14174045801526716,0.200927734375,0.750732421875,0.4287109375
29.61,0.12601526717557252,-0.06143511450381679,-0.13813740458015267,0.19482421875,0.79052734375,0.41943359375
29.615,0.1259236641221374,-0.04964885496183206,-0.13312977099236642,0.1943359375,0.822998046875,0.42626953125
29.62,0.12378625954198473,-0.04287022900763359,-0.12516030534351144,0.195556640625,0.850830078125,0.444580078125
29.625,0.12036641221374046,-0.03758778625954198,-0.11838167938931297,0.19677734375,0.864501953125,0.448974609375
29.63,0.1168854961832061,-0.03361832061068702,-0.10967938931297709,0.204833984375,0.87255859375,0.457275390625
29.635,0.11297709923664122,-0.030167938931297707,-0.10161832061068703,0.212646484375,0.885498046875,0.45458984375
29.64,0.10934351145038168,-0.029618320610687022,-0.09316030534351145,0.208251953125,0.91259765625,0.453857421875
29.645,0.10555725190839695,-0.02815267175572519,-0.08595419847328245,0.203369140625,0.933837890625,0.460693359375
29.65,0.10305343511450381,-0.02983206106870229,-0.07792366412213741,0.1953125,0.965576171875,0.462158203125
29.655,0.09984732824427481,-0.035694656488549616,-0.06891603053435115,0.1845703125,0.993896484375,0.45556640625
29.66,0.09770992366412215,-0.043480916030534354,-0.06629007633587786,0.152099609375,1.016845703125,0.46484375
29.665,0.09890076335877863,-0.053648854961832054,-0.07340458015267176,0.15185546875,1.07177734375,0.458984375
29.67,0.08983206106870228,-0.07041221374045802,-0.05673282442748091,0.15966796875,1.110595703125,0.471435546875
29.675,0.08476335877862595,-0.07908396946564884,-0.045740458015267174,0.156982421875,1.12548828125,0.461669921875
29.68,0.07880916030534352,-0.09083969465648854,-0.03245801526717557,0.17431640625,1.162109375,0.479736328125
29.685,0.07294656488549618,-0.10717557251908397,-0.019236641221374046,0.18310546875,1.1572265625,0.468017578125
29.69,0.06555725190839695,-0.11651908396946566,-0.007938931297709924,0.19873046875,1.160888671875,0.465087890625
29.695,0.05835114503816794,-0.12693129770992367,0.0015572519083969466,0.19189453125,1.156494140625,0.45458984375
29.7,0.05254961832061068,-0.13658015267175572,0.01050381679389313,0.1904296875,1.1396484375,0.45361328125
29.705,0.04580152671755725,-0.14522137404580152,0.019541984732824428,0.198486328125,1.1171875,0.458740234375
29.71,0.04189312977099237,-0.15386259541984734,0.030137404580152672,0.2119140625,1.0791015625,0.451904296875
29.715,0.036580152671755725,-0.15963358778625955,0.04036641221374046,0.22119140625,1.065673828125,0.451171875
29.72,0.03349618320610687,-0.16540458015267176,0.051908396946564885,0.240234375,1.069580078125,0.4560546875
29.725,0.031603053435114506,-0.1706259541984733,0.06314503816793893,0.2587890625,1.0849609375,0.467529296875
29.73,0.028244274809160305,-0.1675114503816794,0.07108396946564885,0.260986328125,1.119384765625,0.471435546875
29.735,0.027236641221374047,-0.15996946564885497,0.07352671755725192,0.272216796875,1.180419921875,0.458740234375
29.74,0.02351145038167939,-0.15175572519083969,0.0772824427480916,0.2802734375,1.25048828125,0.474853515625
29.745,0.020641221374045803,-0.14268702290076338,0.07972519083969466,0.309326171875,1.316162109375,0.471435546875
29.75,0.016702290076335877,-0.12253435114503818,0.08119083969465649,0.327880859375,1.361328125,0.476318359375
29.755,0.013221374045801527,-0.09416793893129771,0.08058015267175572,0.36572265625,1.409912109375,0.470458984375
29.76,0.006564885496183206,-0.062412213740458015,0.08180152671755725,0.38818359375,1.428955078125,0.48291015625
29.765,-0.0005496183206106871,-0.026870229007633587,0.08201526717557252,0.407958984375,1.4287109375,0.48193359375
29.77,-0.01148091603053435,0.011145038167938931,0.08103816793893129,0.414306640625,1.432373046875,0.48876953125
29.775,-0.024549618320610686,0.046106870229007633,0.08433587786259543,0.40966796875,1.425537109375,0.485595703125
29.78,-0.038656488549618326,0.07447328244274809,0.09169465648854962,0.399658203125,1.4091796875,0.481201171875
29.785,-0.054534351145038164,0.09187786259541984,0.099206106870229,0.377685546875,1.39892578125,0.47119140625
29.79,-0.0680916030534351,0.10183206106870228,0.10906870229007633,0.37158203125,1.375732421875,0.466064453125
29.795,-0.0842442748091603,0.09938931297709924,0.1225648854961832,0.345703125,1.356201171875,0.472900390625
29.8,-0.0989618320610687,0.09435114503816794,0.13865648854961832,0.334716796875,1.363525390625,0.427734375
29.805,-0.11468702290076335,0.08812213740458016,0.15514503816793893,0.32080078125,1.3857421875,0.410400390625
29.81,-0.12610687022900763,0.07874809160305343,0.16775572519083967,0.3056640625,1.381591796875,0.376708984375
29.815,-0.14024427480916032,0.07022900763358779,0.1876946564885496,0.313232421875,1.406982421875,0.37451171875
29.82,-0.15587786259541986,0.0684885496183206,0.20192366412213741,0.318603515625,1.424560546875,0.3642578125
29.825,-0.17203053435114504,0.06992366412213741,0.21254961832061067,0.309814453125,1.459716796875,0.35498046875
29.83,-0.18625954198473282,0.067206106870229,0.22891603053435114,0.296875,1.482421875,0.35595703125
29.835,-0.20445801526717558,0.06955725190839696,0.24598473282442748,0.308349609375,1.4794921875,0.353271484375
29.84,-0.2199083969465649,0.06858015267175573,0.2635114503816794,0.285888671875,1.480712890625,0.363037109375
29.845,-0.2353587786259542,0.07059541984732824,0.2785648854961832,0.24658203125,1.4755859375,0.34765625
29.85,-0.24925190839694655,0.06897709923664122,0.292793893129771,0.23046875,1.458251953125,0.350830078125
29.855,-0.2628702290076336,0.0642442748091603,0.30946564885496186,0.231201171875,1.447509765625,0.342041015625
29.86,-0.2746564885496183,0.05670229007633588,0.32415267175572515,0.219482421875,1.426513671875,0.332763671875
29.865,-0.28491603053435116,0.05108396946564885,0.3372824427480916,0.211181640625,1.41015625,0.305419921875
29.87,-0.29551145038167936,0.04616793893129771,0.351206106870229,0.208251953125,1.374267578125,0.2900390625
29.875,-0.3037251908396947,0.04189312977099237,0.3693435114503817,0.214111328125,1.329345703125,0.27783203125
29.88,-0.3102290076335878,0.04088549618320611,0.379206106870229,0.218994140625,1.280517578125,0.24853515625
29.885,-0.3156030534351145,0.04097709923664122,0.39126717557251905,0.21630859375,1.240234375,0.2314453125
29.89,-0.3203969465648855,0.04506870229007634,0.4012824427480916,0.22021484375,1.206787109375,0.21533203125
29.895,-0.32363358778625956,0.051236641221374044,0.4110229007633588,0.1962890625,1.169189453125,0.202392578125
29.9,-0.32760305343511453,0.059236641221374044,0.4178015267175572,0.18505859375,1.140380859375,0.18896484375
29.905,-0.332,0.06897709923664122,0.4273893129770992,0.18310546875,1.111328125,0.181396484375
29.91,-0.33755725190839697,0.07825954198473282,0.4374351145038168,0.178466796875,1.079833984375,0.164794921875
29.915,-0.3418625954198473,0.08931297709923665,0.4451297709923664,0.16455078125,1.043701171875,0.166259765625
29.92,-0.3467480916030534,0.10058015267175573,0.4550229007633588,0.16650390625,1.02587890625,0.1611328125
29.925,-0.35083969465648857,0.1153587786259542,0.46598473282442743,0.16650390625,0.97900390625,0.14501953125
29.93,-0.3569465648854962,0.12925190839694656,0.4760610687022901,0.167724609375,0.9658203125,0.15625
29.935,-0.3616793893129771,0.1438167938931298,0.48796946564885496,0.152587890625,0.946533203125,0.15625
29.94,-0.3650687022900763,0.1597557251908397,0.496030534351145,0.159912109375,0.916748046875,0.148193359375
29.945,-0.36644274809160304,0.1792671755725191,0.5009465648854962,0.154541015625,0.8896484375,0.1455078125
29.95,-0.36867175572519084,0.19459541984732823,0.5057404580152671,0.151123046875,0.869384765625,0.154296875
29.955,-0.3699541984732824,0.21068702290076335,0.5114503816793893,0.13623046875,0.838134765625,0.15478515625
29.96,-0.3721832061068702,0.22803053435114504,0.5148091603053435,0.124267578125,0.810791015625,0.142578125
29.965,-0.3748396946564886,0.24454961832061067,0.5166717557251908,0.124267578125,0.80615234375,0.14892578125
29.97,-0.3798473282442748,0.26119083969465645,0.5219847328244275,0.118408203125,0.795654296875,0.14453125
29.975,-0.3854961832061069,0.2792977099236641,0.5275419847328244,0.116455078125,0.779296875,0.14794921875
29.98,-0.38830534351145035,0.2970381679389313,0.5301374045801527,0.09375,0.7509765625,0.13037109375
29.985,-0.391206106870229,0.3168549618320611,0.5286412213740458,0.088623046875,0.736083984375,0.131103515625
29.99,-0.3932824427480916,0.3341374045801527,0.5265648854961833,0.088134765625,0.723876953125,0.118896484375
29.995,-0.39627480916030533,0.34934351145038167,0.5238778625954199,0.069580078125,0.701416015625,0.11474609375
30.0,-0.40030534351145036,0.3649160305343511,0.5182900763358779,0.06494140625,0.69482421875,0.114501953125
30.005,-0.4046717557251909,0.37880916030534356,0.5125190839694657,0.053466796875,0.681640625,0.12255859375
30.01,-0.40946564885496184,0.3854961832061069,0.5069007633587786,0.044921875,0.673583984375,0.126708984375
30.015,-0.41312977099236636,0.39178625954198476,0.4997557251908397,0.046875,0.670166015625,0.124755859375
30.02,-0.4138320610687023,0.392,0.4932213740458016,0.03466796875,0.65283203125,0.125244140625
30.025,-0.4181374045801527,0.38900763358778623,0.48671755725190835,0.028564453125,0.6533203125,0.10791015625
30.03,-0.4175267175572519,0.3857709923664122,0.47807633587786263,0.019775390625,0.63720703125,0.10595703125
30.035,-0.41276335877862597,0.3776793893129771,0.4686412213740458,0.019775390625,0.6376953125,0.1044921875
30.04,-0.41007633587786263,0.3660763358778626,0.4563664122137404,0.01416015625,0.617431640625,0.08935546875
30.045,-0.4058320610687023,0.35316030534351145,0.44403053435114503,0.01513671875,0.609619140625,0.100341796875
30.05,-0.40192366412213737,0.337587786259542,0.43059541984732824,0.007568359375,0.603515625,0.093994140625
30.055,-0.39487022900763363,0.3258320610687023,0.4174045801526718,0.01220703125,0.594970703125,0.08544921875
30.06,-0.38702290076335877,0.31059541984732825,0.4025648854961832,0.01220703125,0.59326171875,0.08935546875
30.065,-0.3777404580152672,0.2941374045801527,0.38757251908396945,0.005859375,0.587890625,0.08935546875
30.07,-0.36690076335877864,0.27563358778625957,0.3694961832061069,0.001953125,0.577880859375,0.085205078125
30.075,-0.35480916030534354,0.25770992366412215,0.3501679389312977,0.004638671875,0.573974609375,0.08740234375
30.08,-0.3406717557251909,0.23734351145038166,0.33264122137404584,0.00048828125,0.562744140625,0.07763671875
30.085,-0.32595419847328244,0.2163969465648855,0.31203053435114503,0.001708984375,0.569580078125,0.07861328125
